53;bunker;2729.00;11.35;1808.00;1.97;0
53;bunker;2732.00;10.73;1798.00;4.63;0
53;anti_air_building;2727.00;10.95;1792.00;2.47;0
53;anti_air_building;2726.00;10.88;1802.00;5.14;0
53;anti_air_building;2723.00;10.80;1799.00;0.41;0
53;synthetic_refinery;2737.00;10.90;1790.00;4.54;0
53;fuel_silo;2729.00;10.73;1794.00;0.92;0
53;radar_station;2737.00;10.98;1797.00;3.29;0
53;rocket_site;2748.00;11.38;1787.00;5.14;0
53;nuclear_reactor;2740.00;10.80;1794.00;2.98;0
54;air_base;2716.00;10.60;1794.00;4.98;0
54;bunker;2711.00;10.57;1799.00;6.19;0
54;bunker;2726.00;11.28;1814.00;4.63;0
54;bunker;2717.00;10.45;1805.00;2.47;0
54;bunker;2708.00;10.48;1801.00;4.54;0
54;bunker;2714.00;10.62;1796.00;2.48;0
54;radar_station;2709.00;10.60;1804.00;0.59;0
54;rocket_site;2710.00;10.60;1805.00;2.04;0
54;nuclear_reactor;2727.00;11.00;1817.00;4.70;0
55;arms_factory;2686.00;10.55;1831.00;2.41;0
55;arms_factory;2692.00;10.15;1830.00;0.25;0
55;arms_factory;2691.00;10.53;1822.00;1.45;0
55;arms_factory;2678.00;10.93;1825.00;4.47;0
55;arms_factory;2696.00;10.20;1834.00;0.85;0
55;arms_factory;2682.00;10.30;1821.00;3.52;0
55;industrial_complex;2691.00;10.40;1823.00;5.08;0
55;industrial_complex;2690.00;10.10;1839.00;2.92;0
55;industrial_complex;2697.00;10.38;1835.00;5.58;0
55;industrial_complex;2684.00;10.65;1830.00;1.96;0
55;industrial_complex;2691.00;10.25;1829.00;4.98;0
55;industrial_complex;2687.00;9.90;1815.00;6.19;0
55;air_base;2683.00;10.30;1824.00;4.03;0
55;bunker;2692.00;10.45;1833.00;0.41;0
55;bunker;2694.00;10.55;1822.00;1.97;0
55;bunker;2689.00;10.55;1830.00;4.63;0
55;bunker;2687.00;10.10;1819.00;5.14;0
55;bunker;2684.00;10.78;1832.00;0.41;0
55;bunker;2694.00;10.18;1830.00;4.54;0
55;bunker;2681.00;10.48;1822.00;0.92;0
55;anti_air_building;2676.00;10.68;1824.00;2.48;0
55;anti_air_building;2691.00;10.25;1831.00;5.14;0
55;anti_air_building;2690.00;10.48;1829.00;2.98;0
55;synthetic_refinery;2694.00;10.70;1819.00;4.19;0
55;fuel_silo;2681.00;10.55;1824.00;0.92;0
55;radar_station;2685.00;10.45;1828.00;4.71;0
55;rocket_site;2685.00;10.20;1820.00;6.25;0
55;nuclear_reactor;2692.00;10.68;1821.00;2.64;0
56;arms_factory;2673.00;9.60;1869.00;1.45;0
56;arms_factory;2688.00;9.60;1862.00;4.47;0
56;arms_factory;2669.00;9.60;1867.00;0.85;0
56;arms_factory;2681.00;9.60;1861.00;3.52;0
56;arms_factory;2673.00;9.60;1858.00;5.08;0
56;arms_factory;2686.00;9.60;1858.00;2.92;0
56;air_base;2688.00;9.62;1861.00;1.97;0
56;bunker;2690.00;9.60;1864.00;2.48;0
56;bunker;2676.00;9.82;1851.00;0.92;0
56;bunker;2675.00;9.60;1871.00;3.59;0
56;bunker;2668.00;9.65;1853.00;6.25;0
56;bunker;2672.00;9.60;1861.00;5.65;0
56;bunker;2670.00;9.60;1866.00;4.70;0
56;anti_air_building;2677.00;9.60;1866.00;1.59;0
56;anti_air_building;2672.00;9.73;1850.00;3.15;0
56;anti_air_building;2673.00;9.60;1865.00;0.99;0
56;synthetic_refinery;2669.00;9.62;1857.00;3.66;0
56;nuclear_reactor;2680.00;9.60;1868.00;0.65;0
57;industrial_complex;2680.00;9.80;1846.00;4.98;0
57;industrial_complex;2679.00;9.73;1845.00;6.19;0
57;industrial_complex;2666.00;9.88;1836.00;4.03;0
57;industrial_complex;2667.00;9.98;1835.00;0.41;0
57;industrial_complex;2686.00;10.07;1845.00;1.97;0
57;industrial_complex;2689.00;10.00;1844.00;4.63;0
57;bunker;2685.00;9.88;1849.00;5.14;0
57;bunker;2667.00;10.25;1834.00;0.41;0
57;bunker;2673.00;10.03;1837.00;4.54;0
57;bunker;2676.00;9.73;1845.00;0.92;0
57;bunker;2689.00;9.98;1846.00;2.48;0
57;bunker;2677.00;9.70;1847.00;2.98;0
57;fuel_silo;2682.00;9.75;1851.00;2.64;0
57;radar_station;2678.00;9.70;1841.00;0.59;0
57;rocket_site;2677.00;9.73;1841.00;2.04;0
57;nuclear_reactor;2671.00;9.75;1839.00;4.70;0
58;arms_factory;2689.00;9.60;1887.00;5.08;0
58;arms_factory;2693.00;9.60;1883.00;2.92;0
58;arms_factory;2710.00;9.60;1888.00;5.58;0
58;arms_factory;2692.00;9.60;1884.00;1.96;0
58;arms_factory;2692.00;9.60;1886.00;4.98;0
58;arms_factory;2695.00;9.60;1882.00;6.19;0
58;industrial_complex;2693.00;9.60;1887.00;4.03;0
58;industrial_complex;2705.00;9.60;1885.00;0.41;0
58;industrial_complex;2707.00;9.60;1889.00;1.97;0
58;industrial_complex;2704.00;9.60;1886.00;4.63;0
58;industrial_complex;2703.00;9.60;1889.00;2.47;0
58;industrial_complex;2694.00;9.60;1883.00;5.14;0
58;air_base;2710.00;9.60;1888.00;0.41;0
58;naval_base;2686.00;9.50;1887.00;-0.98;2729
58;naval_base;2711.00;9.60;1892.00;-3.93;2408
58;bunker;2707.00;9.60;1886.00;2.48;0
58;bunker;2693.00;9.60;1887.00;5.14;0
58;bunker;2711.00;9.60;1890.00;2.98;0
58;coastal_bunker;2713.00;9.60;1887.00;-3.93;0
58;coastal_bunker;2687.00;9.50;1885.00;-0.98;0
58;dockyard;2714.00;9.50;1893.00;-3.93;0
58;anti_air_building;2695.00;9.60;1883.00;6.25;0
58;anti_air_building;2711.00;9.60;1888.00;2.64;0
58;anti_air_building;2701.00;9.60;1886.00;5.65;0
58;synthetic_refinery;2694.00;9.60;1886.00;2.04;0
58;fuel_silo;2701.00;9.60;1887.00;4.70;0
58;radar_station;2703.00;9.60;1889.00;2.76;0
58;rocket_site;2706.00;9.60;1885.00;4.10;0
58;nuclear_reactor;2709.00;9.60;1889.00;0.48;0
60;air_base;2711.00;10.73;1825.00;5.14;0
60;bunker;2710.00;10.38;1833.00;4.19;0
60;bunker;2717.00;9.90;1831.00;6.25;0
60;bunker;2707.00;10.40;1827.00;5.65;0
60;anti_air_building;2730.00;10.20;1828.00;2.54;0
60;anti_air_building;2729.00;10.45;1825.00;4.10;0
60;anti_air_building;2707.00;10.55;1832.00;0.48;0
